"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"G2EFSIHG","journalArticle","1991","Koch, Einar; Bewersdorff, Hans","Neonazis. Müssen wir Angst vor ihnen haben?","Bunte","","","","","","1991-06-27","2017-10-11 10:53:44","2018-06-20 23:20:02","","86-87","","27","","","","Neonazis","","","","","","","de","2","","","II-C3-1-1","","II-C3-1-1-910627","liegt händisch vor Provenienz: F1.1991, 54.","","/home/age/zotero/storage/A5Z4REF8/F1-1991-54.tif","","Mecklenburg-Vorpommern; Rechte Gewalt; Polizei; Kühnen, Michael; Küssel, Gottfried; Dresden; Leipzig; Werthebach, Eckart; Skinheads; Sozialistische Einheitspartei Deutschlands (SED); Bundesamt für Verfassungsschutz; Nationalsozialismus; Polen; Rassismus; Statistik; Sturmabteilung (SA); Rechte Szene; Deutsche Demokratische Republik (DDR); Foto; Waffen; Antisemitismus; Homophobie; Leipziger Institut für Jugendforschung; New York Times; Reich, Jens; Röhm, Ernst; Sonntag, Rainer; Vietnames*innen; Washington Post","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G7R7665D","newspaperArticle","1993","dpa","Asylbewerber zusammengeschlagen","Neues Deutschland","","","","","","1993-03-11","2017-09-25 23:20:36","2018-06-22 20:20:55","","","","","","","","","","","","","","Berlin","de","2","","","III-C3-1-1a","","III-C3-1-1a-930311","liegt händisch vor enthält handschriftliche Notizen Provenienz: F1.1993, 129.","","/home/age/zotero/storage/CP2ARTXM/F1-1993-129.jpg","","Rechte Gewalt; Güstrow","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GE563XAM","newspaperArticle","1991","Michael, Hermann","mehr als ein Anfang","Neues Deutschland","","","","","","1991-10-19","2017-10-13 05:53:14","2018-06-20 23:38:50","","5","","","","","","","","","","","","Berlin","de","2","","","II-C3-1-2","","II-C3-1-2-911019b","liegt händisch vor Provenienz: F1.1991, 82.","","/home/age/zotero/storage/JHD2DZ7Q/F1-1991-82.jpg","","Überfall; Frey, Gerhard; Auschwitz; Ausländer; Deutsche Volksunion (DVU); Angriff; Rechte Szene; National-Zeitung","","","","","","","","","","","","","","","","","","","","","244","","","","","","","","","","","","","","","","","","","","","","Demokratie und Gesellschaft","","","",""
"GJ3EFD2H","newspaperArticle","1991","Senft, Gabriele","Hurra Deutschland","Junge Welt","","","","","","1991-10-04","2017-10-12 04:20:02","2018-06-20 23:18:52","","2","","","","","","","","","","","","Berlin","de","2","","","II-C3-1-1","","II-C3-1-1-911004c","liegt händisch vor Provenienz: F1.1991, 79b.","","/home/age/zotero/storage/M9MWGKQ5/F1-1991-79b.jpg","","Berlin; Hamburg; Partei des Demokratischen Sozialismus (PDS); Foto; 1991-10-03","","","","","","","","","","","","","","","","","","","","","231","","","","","","","","","","","","","","","","","","","","","","Schlaglicht","","","",""
"GM2FAP9C","book","2015","","Im Schatten der Wende. Rassismus und Neonazismus in Zeiten des Umbruchs","","","","","file:///home/bildung/Downloads/ImSchattenderWende.pdf","","2015-02","2017-09-25 21:25:39","2018-06-21 02:37:55","2017-09-25","","","","","","","Im Schatten der Wende","","","","","Selbstverlag","Magdeburg und Halle (Saale)","de","2","","","III-C2-2","","III-C2-2-002","Aufnahme fehlt Tags fehlen","","/home/age/zotero/storage/KKPKAA7F/ImSchattenderWende.pdf","","","","Miteinander e. V.","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GTXCI44R","newspaperArticle","1991","Flitner, Bettina","Mein Nachbar, mein Feind","Süddeutsche Magazin","","","","","","1991-11-29","2017-10-14 15:54:24","2018-06-20 23:43:53","","","","","","","","","","","","","","München","de","2","","","II-C3-1-3","","II-C3-1-3-911129","liegt händisch vor Provenienz: F1.1991, 91a-i.","","/home/age/zotero/storage/DX7P7K24/F1-1991-91a.tif; /home/age/zotero/storage/F3MJUK7M/F1-1991-91b.tif; /home/age/zotero/storage/JAWM5U27/F1-1991-91c.tif; /home/age/zotero/storage/QFUFWKIK/F1-1991-91d.tif; /home/age/zotero/storage/SMQ8U44Z/F1-1991-91e.tif; /home/age/zotero/storage/NCPMG85S/F1-1991-91f.tif; /home/age/zotero/storage/2D3NJQSV/F1-1991-91g.tif; /home/age/zotero/storage/A54N7IWW/F1-1991-91h.tif; /home/age/zotero/storage/4SWAS7Z4/F1-1991-91i.tif","","Rechte Gewalt; Hoyerswerda; Foto; Asylbewerber*innen","","","","","","","","","","","","","","","","","","","","","48","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HBXBNCI4","newspaperArticle","1991","o.A.","Märsche gegen den Rassismus","Neues Deutschland","","","","","","1991-10-14","2017-10-13 04:50:30","2018-06-20 23:38:13","","1","","","","","","","","","","","","Berlin","de","2","","","II-C3-1-2","","II-C3-1-2-911014","liegt händisch vor Provenienz: F1.1991,331.","","/home/age/zotero/storage/VPWTNS3K/F1-1991-331.jpg","","Demonstration; Bonn; Essen; Köln; Neumünster; Asylbewerberheim; Greifswald; Karlsruhe; Bielefeld; Düsseldorf; Schäuble, Wolfgang; Christlich Demokratische Union (CDU); Sozialdemokratische Partei Deutschlands (SPD); Angriff; Ausländerfeindlichkeit; Brandanschlag; Gewalt; Krefeld; Rassismus; Saarbrücken; Pritzier; Asylkompromiss; Rostock; Asylbewerber*innen; Brieselang; Drebkau; Groß-Luckow; Herford; Immenstadt; Penner, Willfried; Rostock-Warnemünde; Studierendenwohnheim; Tuttlingen; Westdeutsche Zeitung","","","","","","","","","","","","","","","","","","","","","239","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HF823R7M","newspaperArticle","1990","mtm","Die Situation in der DDR ist schlimmer als nach 1945","die tageszeitung","","","","","","1990-04-11","2017-09-26 00:42:39","2018-06-20 20:09:51","","10","","","","","","","","","","","","Berlin","de","2","","","I-Cb3-1","","I-Cb3-1-900411","liegt händisch vor Provenienz: F1.1990. online via taz.de: https://www.taz.de/Archiv-Suche/!1772605&s=Die%2BSituation%2Bin%2Bder%2BDDR%2Bist%2Bschlimmer%2Bals%2Bnach&SuchRahmen=Print/","","/home/age/zotero/storage/EEPT7PE3/I-CB3-1.tif","","Berlin; Hitler, Adolf; Sozialistische Einheitspartei Deutschlands (SED); Bundesrepublik Deutschland (BRD); Deutsch Demokratische Republik (DDR); Nationalsozialismus; Staatssicherheitsdienst (Stasi); Agnoli, Johannes; Antifaschismus; Bundesnachrichtendienst (BND); Geheime Staatspolizei (Gestapo); Nolte, Ernst; SS; Stalinismus","","","","","","","","","","","","","","","","","","","","","4190","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IK6822NB","newspaperArticle","1991","Dümde, Claus","Stand der Neonazi Albrecht nur mit der PLO im ""teuflichen Pakt""?","Neues Deutschland","","","","","","1991-07-27","2017-10-13 03:48:44","2018-06-20 23:37:02","","","","","","","","","","","","","","Berlin","de","2","","","II-C3-1-2","","II-C3-1-2-910727","liegt händisch vor Provenienz: F1.1991, 58.","","/home/age/zotero/storage/VHRV9N7A/F1-1991-58.jpg","","ZDF; Bericht; Neonazis; Neo-Nazi; Stasi; 1981; Albrecht, Udo; Bundesnachrichtendienst; Bundesrepublik Deutschland (BRD); Böttcher, Eberhard; Deutsch Demokratische Republik (DDR); Ministerium für Staatssicherheit (MfS); Palästina; Rechtsextremisten; Staatssicherheitsdienst (Stasi); Terror; Voß; Wehrsportgruppe Hoffmann; Weinhold; Deutsche Demokratische Republik (DDR); Waffen; Bundeskriminalamt (BKA); Bundesnachrichtendienst (BND); Maus, Werner; Palestine Liberation Organization (PLO)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","ND-Report","","","",""
"JBUQUJ2D","newspaperArticle","1990","Gruber, Andrea","Und mittendrin: Thomas. Beobachtungen bei einer Leipziger Demonstration – Auskunft eines Rechtsradikalen","Junge Welt","","","","","","1990-07-19","2017-09-26 05:14:30","2018-10-22 08:38:17","","7","","","","","","Und mittendrin: Thomas","","","","","","Berlin","de","2","","","I-Ca3-1","2","I-Ca3-1-900719b","liegt händisch vor Provenienz: F1.1990, 344.","","/home/age/zotero/storage/IDWV9RDN/F1-1990-343.jpg","","Demonstration; Leipzig; Foto; Antiziganismus; Deutsche Stimme; Identität; Mitteldeutsche Nationaldemokraten (MND); National-Demokratische Partei Deutschlands (NDPD); Revisionismus","","","","","","","","","","","","","","","","","","","","","166","","","","","","","","","","","","","","","","","","","","","","Humanistisches Forum","","","",""
"JN5G273X","journalArticle","1990","Niederländer, Loni","Zu den Ursachen rechtsradikaler Tendenzen in der DDR","Neue Justiz","","","","","","1990","2017-09-26 14:15:45","2018-06-20 19:49:24","","16-18","","1","","","","","","","","","","","de","2","","","I-Ca4-1","","I-Ca4-1-001","liegt händisch vor Provenienz: F1.1990","","/home/age/zotero/storage/ZE3EMWXP/niederlaender_-_zu_den_ursachen.pdf","","Rechte Gewalt; Berlin; Die Republikaner (REP); Skinheads; Bundesrepublik Deutschland (BRD); Jüdische Gemeinde; Nationalsozialismus; Rechtsradikalismus; Deutsche Demokratische Republik (DDR); Humboldt-Universität zu Berlin; Radikalisierung; Rotstein, Siegmund; Rowdytum; SS; Sozialpsychologie; Soziologie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KGSZ4WKH","newspaperArticle","1991","o.A.","Türke vor den Augen von Passanten erstochen. Eine Welle von Gewalt gegen Ausländer überrollt ganz Deutschland","Junge Welt","","","","","","1991-10-04","2017-10-12 04:21:38","2018-06-20 23:18:57","","2","","","","","","Türke vor den Augen von Passanten erstochen","","","","","","Berlin","de","2","","","II-C3-1-1","","II-C3-1-1-911004d","liegt händisch vor Provenienz: F1. 1991, 79b.","","","","Rechte Gewalt; Bremen; Aschersleben; Asylbewerberheim; Karlsruhe; Dresden; Ausländer; Kühlungsborn; Kassel; Angriff; Ausländerfeindlichkeit; Krefeld; Luckenwalde; Mord; Norderstedt; Bergen auf Rügen; Elmshorst; Gelsenkirchen; Hamminkel; Hunxe; Isum; Olbernhau; Oststeinbeck; Preetz; Reilingen; Straelen; Türk*in","","","","","","","","","","","","","","","","","","","","","231","","","","","","","","","","","","","","","","","","","","","","Schlaglicht","","","",""
"KVP94WEE","newspaperArticle","1991","o.A.","Chronik der Intoleranz","Neues Deutschland","","","","","","1991-10-02","2017-10-13 04:22:03","2018-06-20 23:38:03","","11","","","","","","","","","","","","Berlin","de","2","","","II-C3-1-2","","II-C3-1-2-911002","liegt händisch vor Provenienz: F1.1991, 77.","","/home/age/zotero/storage/P5SXBZJC/F1-1991-77.jpg","","Rechte Gewalt; Dortmund; Hagen; Hannover; Hoyerswerda; Kiel; München; Saarlouis; Schwerin; Aschersleben; Asylbewerberheim; Cottbus; Greifswald; Spremberg; Hess, Rudolf; Nationale Front (NF); Wunsiedel; Dresden; Leipzig; Nationale Liste (NL); Neubrandenburg; Jena; Christlich Demokratische Union (CDU); Die Republikaner (REP); Sachsenhausen; Skinheads; Angriff; Brandanschlag; Chemnitz; Christlich-Soziale Union (CSU); Krause, Rudolf; Münster; Polen; Sachsen; Stralsund; Ueckermünde; Zittau; Asylkompromiss; jüdischer Friedhof; Alteno; Bad Lauchstädt; Basdorf; Bernau; Bohl, Friedrich; Brandeburg; Bredenbeck; Burgwedel; Chronik; Datteln; Freiburg; Freital; Gemünd; Gotha; Herford; Ilmenau; Kalefeld; Königs Wusterhausen; Leisnig; Lößnitz; Lünen; Merseburg; Northeim; Perschau, Hartmut; Pätz; Recklinghausen; Schwarze Pumpe; Schwedt; Suhl; Tambach-Dietharz; Weißenfels; Wesseling; Wilthen; Wurzen; Zeesen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M3I86DNN","newspaperArticle","1991","Gerathewohl, Hermann","Verdunkeltes Verhältnis von Christen und Juden","Neues Deutschland","","","","","","1991-10-19","2017-10-13 05:57:48","2018-06-20 23:39:01","","5","","","","","","","","","","","","Berlin","de","2","","","II-C3-1-2","","II-C3-1-2-911019c","liegt händisch vor Provenienz: F1.1991, 82.","","/home/age/zotero/storage/AFMPEXB6/F1-1991-82.jpg","","Leipzig; Evangelische Kirche; Israel; Dänemark; Nationalsozialismus; Finnland; Norwegen","","","","","","","","","","","","","","","","","","","","","244","","","","","","","","","","","","","","","","","","","","","","Demokratie und Gesellschaft","","","",""
"M4QZ738I","newspaperArticle","1992","o.A.","Containersiedlung für Asylbewerber","Neues Deutschland","","","","","","1992-02-17","2017-10-13 06:21:55","2018-06-20 23:39:53","","7","","","","","","","","","","","","Berlin","de","2","","","II-C3-1-2","","II-C3-1-2-920217","liegt händisch vor Provenienz: F1.1992, 51.","","/home/age/zotero/storage/FZZC5FAV/F1-1992-51.jpg","","1992; Mecklenburg-Vorpommern; Schwerin; Asylbewerberheim; Pressemitteilung; Neumühle; Asylbewerber*innen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M5USUUFU","newspaperArticle","1991","Pursch, Günter","Umfrage: Gefährdung durch Extremisten","Das Parlament","","","","","","1991-08-30","2017-10-12 04:02:29","2018-06-20 23:19:39","","11","","","","","","","","","","","","Bonn","de","2","","","II-C3-1-1","","II-C3-1-1-910830a","liegt händisch vor Provenienz: F1.1991, 71.","","/home/age/zotero/storage/QQTIE4SI/F1-1991-71.tif","","Rechtsextremismus; Bundesamt für Verfassungsschutz; Linksextremismus; Rote Armee Fraktion (RAF); Statistik; Institut für Praxisorientierte Sozialforschung (IPOS)","","","","","","","","","","","","","","","","","","","","","36","","","","","","","","","","","","","","","","","","","","","","Dokumentation","","","",""
"N5SMNPJR","manuscript","1991","o.A.","Liselotte Funcke gibt ihren Auftrag zurück","","","","","","","1991-06-19","2017-10-11 09:56:11","2018-06-20 23:45:17","","","4","","","","","","","","","","","Bonn","de","5","","","II-C1-1","","II-C1-1-001","liegt händisch vor (Kopie) Provenienz: F1.1992.","","/home/age/zotero/storage/UQ2TEVBV/F1-1991-999_1.jpg; /home/age/zotero/storage/ZM6GZS9P/F1-1991-999_2.jpg; /home/age/zotero/storage/GQT72ZM4/F1-1991-999_3.jpg; /home/age/zotero/storage/ED8NMBJH/F1-1991-999_4.jpg","","Bundesregierung; Bundestag; Rechte Gewalt; Kohl, Helmut; Schweiz; Angriff; Ausländerbeauftragte; Fremdenfeindlichkeit; Kirche; Ausländerpolitik; Asylbewerber*innen; Beauftragte der Bundesregierung für die Integration der ausländischen Arbeitnehmer und ihrer Familienangehörigen; Funcke, Liselotte; Integration; Migrationspolitik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NU799KWB","journalArticle","1992","Hundseder, Franziska; Fiedler, Teja; Meyer-Andersen, Klaus","Und morgen die ganze Welt ...","Stern","","","","","","1992-03-12","2017-10-12 04:31:26","2018-06-20 23:16:55","","18-30","","12","44","","","","","","","","","","de","2","","","II-C3-1-1","","II-C3-1-1-920312","liegt händisch vor Provenienz: F1.1992, 47.","","/home/age/zotero/storage/TPXUZNAT/F1-1992-47a.tif; /home/age/zotero/storage/WBABNRPV/F1-1992-47b.tif; /home/age/zotero/storage/WBXWBPG9/F1-1992-47c.tif; /home/age/zotero/storage/2D7QZF4N/F1-1992-47d.tif; /home/age/zotero/storage/K2MUG38X/F1-1992-47e.tif; /home/age/zotero/storage/992P23UV/F1-1992-47f.tif; /home/age/zotero/storage/D8T8HCUU/F1-1992-47g.tif; /home/age/zotero/storage/E3HX9F5F/F1-1992-47h.tif; /home/age/zotero/storage/8IJC8HNE/F1-1992-47i.tif; /home/age/zotero/storage/T986H4HG/F1-1992-47j.tif; /home/age/zotero/storage/FFTTH4V8/F1-1992-47k.tif; /home/age/zotero/storage/9Q4H3F76/F1-1992-47l.tif","","Kroatien; München; Österreich; Frankreich; Honsik, Gerd; Küssel, Gottfried; Groß Britannien; Hess, Rudolf; Hitler, Adolf; Irving, David; Ausländer; Paris; Blot, Yvan; Deutsche Volksunion (DVU); Front National (FN); Nationaldemokratische Partei Deutschlands (NPD); Skinheads; Zündel, Ernst; Althans, Bela Ewald; Bundesamt für Verfassungsschutz; Fremdenfeindlichkeit; Nationalismus; Rassismus; Spanien; Vlaamse Militante Orde (VMO); Rechte Szene; Deutsche Demokratische Republik (DDR); Foto; Italien; London; Waffen; Antwerpen; Bagdad; Bundesamt für Verfassungsschutz und Terrorismusbekämpfung (Österreich); Cedade; Cornilleau, Claude; Dewinter, Filip; Edmonds, Richard; Eriksson, Albert; Eynde, Francis van den; Franco, Francisco; Freiheitliche Partei Österreichs (FPÖ); Freundeskreis für Kultur und Zeitgeschichte; Haider, Jörg; Identität; Institut für Sozialforschung (IfS); Irak; Jaschke, Hans Gerd; Junge Freiheit; Klagenfurt; Le Pen, Jean-Marie; Leloup, Michel; Mölzer, Andreas; Nation Europa; Ogmios; Remer Depesche; Roeder, Manfred; Toronto; Trattning, Kriemhild; Tuđman, Fanjo; Varela, Pedro; Verreycken, Wim; Vlaams-Blok; Wehrsport; Wimmer, Robert","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PQAREKJ2","newspaperArticle","1990","Leue, Gunnar; Huber, Dietmar","Alle haben Anspruch auf Würde","Junge Welt","","","","","","1990-12-15","2017-10-11 10:32:45","2018-06-20 23:20:33","","3","","","","","","","","","","","","Berlin","de","2","","","II-C3-1-1","","II-C3-1-1-901215a","liegt händisch vor Provenienz: F1.1990, 42.","","/home/age/zotero/storage/P8HIXBWX/F1-1990-42.tif","","Rechte Gewalt; Innenminister; Rumänien; Seiters, Rudolf; Türkei; Dresden; Israel; Die Republikaner (REP); Honecker, Erich; Sozialistische Einheitspartei Deutschlands (SED); Ausländerfeindlichkeit; Jüdische Gemeinde; Nationalismus; Polen; Russland; Rechte Szene; Deutsche Demokratische Republik (DDR); Bundesinnenministerium; Foto; Migration; Antisemitismus; Baden-Württemberg; Galinski, Heinz; Integration; Jüdinnen/Juden; Migrationspolitik; Zentralrat der Juden in Deutschland","","","","","","","","","","","","","","","","","","","","","293","","","","","","","","","","","","","","","","","","","","","","Schlaglicht","","","",""
"PTP3CMKN","journalArticle","1992","o.A.","Es ist Zeit zu widerstehen! Aufruf des Deutschen Gewerkschaftsbundes gegen Fremdenfeindlichkeit","ÖTV Magazin","","","","","","1992","2017-09-07 10:09:32","2018-06-21 02:25:01","","9","","11","37","","","","","","","","","","","2","","","III-C3-2","","III-C3-2-921100a","liegt händisch vor Provenienz:  F1.1992","","/home/age/zotero/storage/SPWI8B95/III-C3-2-1992-11a.jpg","","Rechte Gewalt; Aufruf; Deutscher Gewerkschaftsbund (DGB); Arbeitslosigkeit; Fremdenfeindlichkeit; Gewalt; Asylkompromiss","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PWW9UVQ4","newspaperArticle","1991","Büttner","Mit Hakenkreuz-Fahnen brüllend gegen Ausländer","Neues Deutschland","","","","","","1991-09-30","2017-10-13 04:19:30","2018-06-20 23:37:51","","3","","","","","","","","","","","","Berlin","de","2","","","II-C3-1-2","","II-C3-1-2-910930","liegt händisch vor Provenienz: F1.1991, 336.","","/home/age/zotero/storage/Q4DHTF93/F1-1991-336.jpg","","Demonstration; Mecklenburg-Vorpommern; Rechte Gewalt; Republikaner; Neubrandenburg; Schönhuber, Franz; Ausländer; Die Republikaner (REP); Ausländerfeindlichkeit; Foto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
